batch_id,line,shift,machine_type,throughput_equal,throughput_unequal,temp_setting,pressure_reading,speed_setting,output_quality_score,critical_failure
59,line_A,night,legacy,97.82698055028271,97.89525615433455,68.67296160698102,174.02932242027848,51.505774187075566,124.16497811411091,0
60,line_B,night,new,102.02648313869031,109.95273209417529,70.67555707003437,173.94040366328568,52.89997135715315,126.7157283650908,0
61,line_A,day,legacy,99.41689289627335,92.58834758342286,67.79979376219765,168.41536845321497,52.734232478010945,129.39828345758778,1
62,line_B,day,legacy,94.52386516169743,108.3520628114487,76.27706684831007,188.5320872693329,49.26380988377912,121.74084265225817,0
63,line_B,day,legacy,111.37846803288731,116.15392239699338,68.91583214285316,170.79039764773157,53.451091456073684,129.0454417543054,0
64,line_A,day,legacy,106.01590015602466,102.74022973552842,70.75663337936685,176.99823981129012,55.47853758216162,131.40737272117033,0
65,line_A,night,new,100.24976109183997,110.29122575611986,75.963630509439,189.73999488014064,49.03140121781026,121.18332562003232,0
66,line_A,day,new,102.68011023403837,102.55328815411193,72.38540314047691,180.27960588101263,49.58907304232255,124.07731938048775,0
67,line_A,day,new,99.42740422524645,93.76719234745039,76.44496514398026,191.17657379416082,55.12410569518303,126.29952626161716,0
68,line_B,day,legacy,98.35050386997952,78.67026527698303,70.48315259361428,176.47461316824553,50.81531709436045,127.33886896358844,0
69,line_B,night,new,108.28295457070251,101.54380469804643,65.46389355091584,161.22872432112496,59.52573963974771,132.46916081876088,0
70,line_A,night,legacy,97.56800304037189,94.04816603641629,62.55326725487967,156.53578959502732,49.0308822459702,121.45490904939311,0
71,line_A,day,legacy,94.5382258105561,106.40900751838248,66.25250452572185,164.39679182750808,51.45258264756483,126.39977790066702,0
72,line_B,day,legacy,95.24074646617322,93.60097114270464,70.64577169494468,175.57142785759626,46.55288118537925,121.59198396552877,0
73,line_A,day,legacy,101.28252546994996,99.45102231334667,72.80896920186471,181.08438425772383,51.19022498259051,126.68516091032656,0
74,line_B,night,legacy,100.2206261075972,107.07801630964977,72.99564144580032,180.50577119825712,48.14116044233091,120.44929837368879,0
75,line_A,day,legacy,99.85326725541978,99.95534827372823,65.99757736778658,162.15257512180557,43.5339787875159,122.86011913277936,0
76,line_A,day,legacy,94.72426969017408,97.70030304523974,67.95763939902581,169.63821575060956,42.344163147121925,118.79557102944138,0
77,line_B,night,legacy,98.65374489099577,116.78767345355456,71.34630028648176,178.99621604900977,51.538192755330584,124.56616886681657,0
78,line_B,day,legacy,107.26573741903368,105.71852434416311,63.32878536940061,157.5108900889237,46.67740219018631,124.90341008717142,0
79,line_A,night,new,97.2153788222377,103.96895791871276,67.26687091408091,166.03760566070187,49.563340573202936,124.76878363104149,0
80,line_A,night,legacy,94.66217925867804,100.84099640995265,70.65432820897634,177.1078032276251,49.72306634543805,123.10209021419524,0
81,line_A,night,legacy,95.75439218097127,95.1790215119218,70.48918204124939,178.02874440659127,48.256447701771194,122.69234102429644,0
82,line_B,day,new,100.09589792477794,97.58662337346495,72.77161877404178,181.7201123111284,56.766106505313076,131.9579644106964,1
83,line_A,night,legacy,106.22571545468881,97.98858914151967,70.26655153428558,178.2368018896019,49.082275879067396,125.16824450917098,0
84,line_A,night,legacy,101.88419036501227,98.83974922014453,68.99646161427275,171.9648756372108,47.65993506803294,123.95679102808568,0
85,line_A,day,legacy,102.638838254888,98.09852082766925,67.24231545393668,168.4612175821006,46.03602574893655,122.04011906904557,0
86,line_B,day,legacy,105.82683562673854,109.2501827669822,70.87311849799787,176.94914404099438,53.3590794117491,129.6099965652286,0
87,line_B,day,legacy,111.70577271883639,126.90051266157872,69.09169531031007,173.87695891017273,48.32737078405833,123.27962434351453,0
88,line_A,day,new,95.26142216023284,102.9696668241799,72.26088820180017,181.31623485429225,54.92244257524537,128.84130003683399,0
89,line_B,night,legacy,103.61501937813954,100.9779152403796,65.869221020084,166.0304704216076,52.11810931191989,126.71282112752534,0
90,line_A,night,new,97.13639636546486,96.5090786033563,75.33344595566723,188.54964701023255,48.081632167457116,125.48422023030864,0
91,line_B,day,legacy,98.54791545815065,101.6064885429178,67.82536714947996,170.92111005273202,51.75895792093165,127.06372643442754,0
92,line_B,day,legacy,101.41736668230068,107.80004420719233,68.7430351686065,173.23026528417148,52.19035406628873,123.60170262818738,0
93,line_B,day,legacy,97.95875795071453,102.08560454261858,72.11625419520362,179.97671147945405,46.68667869549174,119.76017680550511,0
94,line_A,night,legacy,106.11314770338333,98.28004660591513,71.90645712006244,179.10099520843863,50.986793055537234,123.86592912136469,0
95,line_A,day,new,96.59286748526091,106.57019012733002,71.5867132703616,176.07691883662193,51.439838850549734,126.43800874483529,0
96,line_A,day,legacy,96.88978467361788,106.95773537947287,68.14200392354962,172.0450597534902,50.358592054592776,128.49793956771634,0
97,line_A,day,legacy,103.34122945492201,107.6047738380434,63.48360554394338,159.11761565766986,52.48538661794999,124.0313933730793,0
98,line_B,night,legacy,107.1901346199037,112.92795567919025,69.43279998486777,172.21508376229718,49.47793144926646,121.16865213231407,1
99,line_A,night,legacy,105.8898765163452,101.67355883223955,72.08157576134573,181.03146158993974,56.37828408856346,127.5239490452323,0
100,line_A,night,new,106.17850109509592,103.35805536103331,71.27974820120367,180.79940255397148,60.23798375385719,133.9565868150064,0
101,line_B,day,legacy,106.48160246686116,91.58834360280548,72.82001964929601,182.93288865709945,48.438647700257185,122.30424882175183,0
102,line_A,day,legacy,101.11494605411495,96.80885103894474,68.85120484793562,173.20654860454493,42.41718748849051,119.69610708514799,0
103,line_B,day,legacy,104.51439295079507,97.6941542067948,67.58917650162991,170.616530138028,51.59710293659735,122.7132651845803,0
104,line_A,day,legacy,96.91474589415935,97.19926796300356,66.3513514129204,166.5507990784655,51.89024240162422,127.36905469488077,0
105,line_A,night,legacy,101.81158080814183,94.04532038516567,71.69596056132626,180.9150366788358,50.69850267643553,124.33398508905941,0
106,line_B,night,legacy,97.6960760472793,79.0547905023167,70.64146202008875,175.74661246401277,45.05501459602602,122.64749566917574,0
107,line_B,night,new,92.00829664141887,103.96336735239193,69.81308214620272,174.2627890880021,51.56966851830602,126.46080565848479,0
108,line_A,night,legacy,102.56919549921491,101.99072788492977,69.74646146318939,172.08321059981148,53.50242738240389,126.6722319237326,0
109,line_B,night,legacy,101.21275149772222,105.43959507413261,69.12557477612964,172.33444390211983,46.7863209566438,119.39684282927949,0
110,line_A,night,legacy,98.92184890279329,102.87284472538774,68.75035516561734,171.59652756758314,57.434413584012454,133.964224863101,1
111,line_B,night,new,101.35340551351062,95.83097590731835,71.97089070988943,179.2658151220813,46.765075897868044,121.0496897924035,0
112,line_A,day,legacy,98.84751767148715,102.38948472035172,67.64642784654563,168.68996840274662,53.228772556978925,125.32861723006353,0
113,line_A,day,legacy,103.8252938095189,98.69380537320104,74.54904489776509,183.81148161553463,49.54846379196153,122.74197688765412,0
114,line_A,night,legacy,109.83904480584394,98.48781145022497,74.53917543466102,186.25542364649684,44.29703335393261,120.00571927683335,0
115,line_A,night,new,91.63517006899224,103.81611389300318,75.15823392103903,189.41449694727882,50.12888088406533,125.46990960567092,0
116,line_A,day,legacy,100.2154222803551,95.97336867321941,73.70658905489452,185.61163268851405,49.66813333171724,123.39043784262853,0
117,line_B,night,legacy,98.10227690858306,94.47797506586832,68.24963290637874,170.48822834440696,60.7747919194356,134.19912331876031,0
118,line_B,day,legacy,98.5089131481785,105.86988505783802,72.81471857552027,183.1411804079412,54.511011474040394,128.14208388573226,0
119,line_B,day,new,101.10381264478515,130.2700801500331,69.68153963409627,173.87723062706706,57.80976118172712,134.23742837957076,0
120,line_A,night,new,92.11377660042014,100.83209075666926,70.35237634553687,176.8008656919272,56.191852058668914,129.11146169251253,0
121,line_B,day,legacy,106.92123429461155,90.19144200826575,71.39292712830729,179.12852960764,50.37285090564429,123.51492011894635,0
122,line_B,night,legacy,92.53888020778851,107.73922970659119,69.3329335286375,173.1885561113584,47.71770120135579,120.66621412387974,0
123,line_B,day,legacy,100.504442088883,101.0467831667132,69.99654727359935,172.27034051198618,57.43429311216939,131.04442729188054,0
124,line_B,night,legacy,107.49011622823006,77.78469322577276,72.2168971020298,177.30540123700956,45.7685610340093,122.71616294142508,0
125,line_A,day,new,100.37272589286121,104.93184964983713,72.84809935483237,182.95347985380957,50.35935036260432,125.24554724999093,0
126,line_A,day,legacy,98.46881797705639,102.14804812078945,72.3698743542584,179.44313074199846,47.830636834278295,122.86032134817175,0
127,line_A,day,legacy,110.20340567710205,101.64852166652042,77.60892501664969,195.10592290826207,53.022610320101336,129.7421581517276,0
128,line_B,day,legacy,92.09796789649285,112.08280743978658,76.38786960001897,193.96217029416817,58.17634003617545,133.83112491190263,0
129,line_A,night,new,102.71973953747253,102.07124549340001,70.30214403700883,176.91933104251245,49.35783983866434,124.7617973198657,0
130,line_A,day,new,94.6955100443583,101.91694811548359,70.4154202980488,175.70649821034544,46.05201436841533,125.26957164162229,0
131,line_B,day,new,102.19298923124288,104.37508495870829,71.29415869341253,179.70172215141068,54.38615534065376,125.84890554150893,0
132,line_B,day,legacy,103.15639732837448,95.65508603564308,71.94989782166718,182.24728987559288,43.87958887045579,121.93119963665862,0
133,line_A,night,legacy,107.81611809215627,99.4794268711869,74.8602717276504,187.10021502384404,51.58780845196687,127.79036717491218,0
134,line_A,day,legacy,92.29569730504633,93.30133514589332,67.94940583319874,171.6986905557578,47.76747522538032,120.40501425535439,0
135,line_B,day,new,103.51609337696195,101.9493667914239,68.1971333871848,170.88339650521306,52.259332681611625,129.3693947885195,0
136,line_B,night,legacy,112.08558781046408,96.80073588363737,69.68185830302907,174.9250263805837,51.9774955285263,129.10682248540192,0
137,line_A,day,legacy,103.48842852409567,92.54811301668354,79.107278333093,196.17377743223233,46.18952149021336,121.20538609011535,0
138,line_B,day,new,102.85995800162463,116.81871925179972,74.01711891597978,184.67796659494957,57.72752172580446,130.3053706343687,0
139,line_A,night,new,109.09448744512619,101.09947652006419,65.25040008499396,161.94607262065367,55.79332673266297,129.0535192267834,0
140,line_A,night,legacy,102.03708231406982,99.07287284688107,70.38806429176375,175.52760448404283,46.60595731552239,124.58489380485236,0
141,line_B,night,legacy,99.54806563823618,94.57090519268078,64.51019617100903,160.249581307208,45.67667592358396,122.04757124121109,0
142,line_A,night,legacy,103.65664972810035,107.2794764394612,71.32107876960818,179.42673570943097,48.586042695518486,121.58683990139184,0
143,line_B,night,new,100.74990116676854,86.66974823596414,69.4590179956802,172.04706478241982,44.94779530482524,123.33895006274517,0
144,line_A,night,legacy,102.76360507726699,100.59317479946836,74.02920175103925,183.99715165361334,45.91765154434831,123.19871935115144,0
145,line_A,night,legacy,99.44007183907921,108.6665918029486,74.06672125741233,185.5901959329221,54.39418801487428,126.55756611330129,0
146,line_B,night,legacy,103.2001268867639,102.51224774673582,75.18979680807561,187.44556602174748,50.313867304401,125.82824110973691,0
147,line_B,night,legacy,98.40791298901561,95.98087566138564,71.15647120726842,176.9594790358053,53.19777911542182,127.88388051895066,0
148,line_A,night,legacy,101.56092414142896,96.69679095904013,72.08661809523754,182.02088675290017,58.78496929377012,133.1044400876919,0
149,line_A,day,legacy,92.63237925488383,105.81729084255618,73.66617922278733,183.7164929254016,49.72308316101631,126.11044267544791,0
150,line_A,night,legacy,103.00250437662218,102.06397813253702,72.09825598306001,182.36428105878966,48.02551578344898,124.1031322489097,0
151,line_A,day,new,96.70465549048863,105.50274780225071,67.73764846777698,167.79032512329402,50.04713099354536,126.86378657300725,0
152,line_A,day,new,104.40250051582757,96.69863337191478,67.38009736258438,164.11304223611725,54.320297120141504,128.56811072838983,0
153,line_B,day,legacy,95.27450882793043,120.62237143915834,71.69372156668867,179.3243530782668,51.11671328470255,125.35662725359903,0
154,line_A,night,legacy,98.55811171565331,96.95526764960103,65.20506643160556,163.1901173925721,42.758408679106886,118.23514623199686,0
155,line_B,day,legacy,98.96037502209525,100.9771154644866,75.13972797415482,190.11759169692326,47.47783461992468,117.03735412267415,0
156,line_B,night,new,101.56943880854111,116.29872664288497,67.34237128940751,166.87429836971978,44.30679154110902,119.37985710220065,0
157,line_A,night,legacy,99.64478214132988,97.95577466877387,73.76437280130413,184.670347429086,45.91993797718941,123.8501071463399,0
158,line_A,night,legacy,99.09726429049067,106.13762284615048,69.48658085808563,172.09588798455758,44.017774153776124,118.25932978199805,0
159,line_B,night,new,111.2667588931554,101.77314344057649,65.4982640898274,164.31909254576945,52.2031793438323,124.3109078745295,0
160,line_B,day,legacy,99.80451701422928,88.5003199860603,70.85676451074653,178.60528503919528,53.441081939128146,129.03473608665948,0
161,line_A,night,new,96.1097641435679,102.12812440357268,69.13250767396909,173.1815218915512,49.51774800994711,129.42125868164797,0
162,line_B,night,legacy,99.9701531938429,126.57756065949623,66.08537892276786,164.0482736045879,45.90352149263632,120.38400199137274,0
163,line_A,day,legacy,102.82194656455317,105.15112753312012,73.3157537489754,183.74118642551946,50.610452750422176,126.4433885256217,0
164,line_A,day,legacy,98.87318384591539,95.75694231788796,70.39358840618885,178.16542464213885,50.19793070646122,124.22788637448075,0
165,line_A,day,new,94.94295219739642,106.76531545788846,69.8469775034656,175.93960552329338,46.32111539190973,119.17246853745819,1
166,line_B,day,new,96.09310412017463,96.53036949843266,75.23788133047415,187.22080252489212,46.75736231181639,121.17757498697476,0
167,line_A,night,legacy,97.85720119440738,105.13837290747637,65.59055157274587,162.0370933143713,49.62507045322375,123.7969705710436,0
168,line_B,day,legacy,109.70034431812029,98.24487364072354,74.6952179682867,186.786432739673,49.02246721642144,123.41799292971889,0
169,line_A,night,legacy,99.2451128535352,97.63465279482553,72.20918208331653,181.77635420083843,47.671319975986634,120.59497970595558,0
170,line_A,night,legacy,102.13607031739294,97.1441409305455,71.25627729615498,178.52482093132548,50.06227739976675,122.40222857514746,0
171,line_A,night,legacy,101.14463665089677,99.85677866776673,62.386758725307885,154.78866425930198,50.42653817297771,122.45624680939102,0
172,line_B,day,legacy,104.8399880120958,116.08447984155677,71.57526611969428,177.64857714240662,52.637909620101546,127.20015376404618,0
173,line_A,day,new,97.78751434407604,102.3044561306306,69.04538071290408,173.6437385257882,54.69294765163142,129.20355398711303,0
174,line_A,day,legacy,101.50770281958836,99.34716130235527,74.91095059700773,187.12591231179573,48.66401636774747,125.70135949043441,0
175,line_B,day,new,107.02751781379071,115.70207821773738,69.81753398481136,172.71265435729418,51.77456843763187,128.32390419833902,0
176,line_A,night,legacy,111.30665350836827,102.59092320893444,65.70426350353924,163.08526247468302,52.90054513874535,125.86260651086778,0
177,line_B,day,new,105.34957856735375,109.03909889620289,68.35440359785441,171.6679487879774,43.2130493145374,117.62512356998676,1
178,line_B,night,new,99.4391774407979,108.2696088497955,68.64014865491819,172.20851691074682,50.09782768817057,123.60498508195441,0
179,line_B,day,new,104.03846197821467,122.94829172187727,71.12080997800155,177.07678778067483,48.79700817464679,121.1667975144547,0
180,line_B,night,legacy,98.05789035530788,120.10670562554907,69.09281118930913,173.4669201346853,51.137643585872375,124.8770642022844,0
181,line_B,day,legacy,105.36758439386864,112.90008040016026,73.40184802364121,183.01463236617755,58.09006898735364,129.22002658665048,0
182,line_A,day,legacy,98.737392377624,95.36874016967398,72.29564328945813,178.94299789233287,49.01700196989897,120.51412921233032,0
183,line_B,night,legacy,108.99006726908345,105.32833002514583,68.30480390660419,172.11294489876073,53.16703660411622,129.26725776338938,0
184,line_A,day,legacy,85.97121755730188,105.37541819553847,75.79182401753079,189.05284330535193,54.03883391013362,128.46880371241255,0
185,line_A,day,new,94.35346154775098,104.8108635143568,70.84668454680774,176.44004276838007,52.32051610957716,125.40686045261792,0
186,line_B,day,legacy,115.92116839699983,81.2857435826824,67.0047553212828,170.3036624119095,52.35983204876853,128.0598624522935,0
187,line_A,night,legacy,96.78553506470273,103.61009768961553,68.26019517532187,172.47510360882467,45.552416869232474,122.07670797829161,0
188,line_A,night,legacy,105.9734974252911,95.91341158728919,74.21401813504629,186.02603030737473,49.59223364964922,127.2656905591584,0
189,line_B,night,legacy,98.57293519264935,107.18642035824857,73.96270973087982,182.82601903891958,50.220309979352926,124.26887423224674,0
190,line_A,night,legacy,106.17672842054654,103.93051331353693,72.730042745162,183.07330969777598,49.43813207505878,124.69976056077604,0
191,line_A,day,legacy,97.59532788872829,95.60065007427119,67.15576900273291,167.86920253604032,47.266647271131376,121.67173060415895,0
192,line_B,night,legacy,109.17430779973868,98.7673335001372,67.78425432139859,168.62348556272843,52.69357276197785,126.16515324855669,0
193,line_B,day,legacy,107.3930037671118,121.72624881490377,68.59492903381559,168.72127107153204,49.950497322541565,126.79245367677748,0
194,line_B,night,legacy,97.18179623809087,102.18547020428902,74.7512062269897,189.57772410393324,44.659864530165684,120.95943843981914,0
195,line_A,night,legacy,101.14790507323242,105.59570094839897,69.99835127306838,173.00056433019958,47.62938256449558,120.73875462275493,0
196,line_A,day,legacy,99.50438308414297,95.00592317595115,72.064422538561,182.29643531501947,44.293205988001986,119.84181495007425,0
197,line_A,day,legacy,93.76637092948269,99.21971215585852,65.3875004654031,163.65660740446765,44.20522726418159,120.90588665155403,0
198,line_A,day,legacy,100.4521388726678,103.38276992136981,62.994816273651594,155.9073008315529,52.824563294849874,127.10428819166074,0
199,line_A,night,legacy,101.85328919141008,95.84656337812774,69.78818811061906,175.36545557828535,51.89719596939734,126.47920958762109,0
200,line_A,day,legacy,94.6836621547649,92.37577191964411,71.58668009623666,177.7192776790698,56.554216991465324,135.3711071361593,0
201,line_B,night,legacy,104.22185187564872,101.2311917276406,70.48981206106608,174.91645719441618,45.08668730069999,118.83280291325501,0
202,line_A,day,new,101.19557885304772,97.921465258687,71.19035363818936,177.75100641352472,52.15138387823355,125.63400494977445,0
203,line_A,night,new,105.66525006186325,98.08957748078694,69.44423739944972,173.0611433019491,52.06050933077746,129.68411300990093,0
204,line_A,night,new,91.4394707888654,98.1561964985206,70.65351758832875,175.20505009836438,52.312592110988774,127.26366511066692,0
205,line_A,day,new,100.96643871460157,100.49195205176068,71.33724529767566,178.4396831859764,52.8087992189533,127.18873797000029,0
206,line_A,night,new,103.94900362178646,99.6844167398088,68.94361322597278,173.10341506614355,52.29560670531082,124.55129281658434,0
207,line_A,day,legacy,105.15990719788864,100.19766511956283,66.15815617077908,166.90678226221112,50.265157522671295,125.82320440623973,0
208,line_B,day,legacy,109.8152177818381,100.46638158374684,69.1163705647744,171.42623286990616,47.026247324464244,123.34387708129307,0
209,line_B,day,new,99.85813446873075,109.5491057817163,73.86189607676482,184.2371460486786,54.09309199077998,130.87567535679608,0
210,line_A,night,legacy,94.44486472635869,96.4719398708368,62.91629675162946,155.29893558614845,40.02733148851305,118.56315198342224,0
211,line_A,day,new,98.06802895313291,98.14776758756814,68.07262693331613,172.03856463713524,46.05306847345875,122.10046065789462,0
212,line_A,night,legacy,100.20407265856258,101.63930574458479,69.99215674640017,176.8087111753053,50.42255071757476,124.07083679245653,0
213,line_A,day,legacy,105.3063454715856,96.1612465374389,65.68048794709325,163.62481729386934,45.892157066536456,118.91258414423663,0
214,line_B,night,legacy,105.2077141888517,100.28367365855202,74.77715361040543,189.2009565317632,51.06532369071403,128.90865121672263,0
215,line_B,day,legacy,102.20827049390222,110.41300741321457,69.44305312216395,172.72774368269722,46.25439346805939,120.48073641668138,0
216,line_A,night,legacy,109.84899895412082,95.32929683402138,70.9520474479408,176.3427793253018,55.61494612419824,132.37235437125247,0
217,line_A,night,legacy,101.1484375634625,99.71574212182739,67.6334736045476,168.17422526859966,47.807730390010526,124.47591939462582,0
218,line_B,night,legacy,104.76605329455573,117.6116885813747,68.16785272955964,170.36138562891873,46.77974041640716,121.61037903585641,0
219,line_A,night,new,106.43534771403034,108.8847980626558,69.64713206126486,174.5269541513849,48.456759718779125,126.39956480189242,0
220,line_B,day,legacy,99.35984809404778,105.34474249972278,68.5680322358423,170.89296986599942,51.54015745751257,126.29516320134834,0
221,line_A,day,legacy,99.13378573462707,108.6352041000474,68.33862475695727,171.6297543407395,47.36298746188441,125.17022834839202,0
222,line_A,day,new,98.25108638562516,90.44588053506284,67.22995096173679,168.79602049648813,45.10428384365839,120.14796285811522,0
223,line_B,day,legacy,103.45921373442148,111.59859293624397,71.78213098031301,181.8094920325776,48.39081447416959,122.96484388641538,0
224,line_B,day,legacy,105.40520935056215,110.80846191409415,65.54375288586229,162.82170172507068,45.34784495956442,120.63945252319635,0
225,line_A,night,legacy,105.43356376091424,98.089353348057,73.49893783329262,185.12302455553922,48.9049826792668,128.16625111835754,0
226,line_B,day,legacy,100.3033881347435,110.98216784456079,71.1088177258387,177.7508453509479,49.02005763510836,124.95521443214673,0
